Request_id,Pickup_point,Driver_id,Status,Request_timestamp,Drop_timestamp,Date,Hour
4875,City,221,Trip Completed,5:50 PM,6:31 PM,14-07-2016,17
4876,Airport,285,Trip Completed,5:46 PM,6:23 PM,14-07-2016,17
4877,Airport,0,No Cars Available,5:51 PM,0,14-07-2016,17
4878,Airport,0,No Cars Available,5:48 PM,0,14-07-2016,17
4879,Airport,259,Trip Completed,5:49 PM,6:35 PM,14-07-2016,17
4880,Airport,9,Trip Completed,5:58 PM,7:02 PM,14-07-2016,17
4881,Airport,0,No Cars Available,5:56 PM,0,14-07-2016,17
4882,Airport,0,No Cars Available,5:53 PM,0,14-07-2016,17
4883,Airport,0,No Cars Available,5:56 PM,0,14-07-2016,17
4884,Airport,55,Trip Completed,5:53 PM,7:06 PM,14-07-2016,17
4885,City,109,Cancelled,5:56 PM,0,14-07-2016,17
4886,City,230,Trip Completed,5:54 PM,6:34 PM,14-07-2016,17
4887,Airport,0,No Cars Available,5:58 PM,0,14-07-2016,17
4888,Airport,0,No Cars Available,5:52 PM,0,14-07-2016,17
4890,City,112,Cancelled,5:55 PM,0,14-07-2016,17
4891,Airport,0,No Cars Available,5:55 PM,0,14-07-2016,17
4892,Airport,76,Trip Completed,5:59 PM,7:08 PM,14-07-2016,17
4893,Airport,0,No Cars Available,6:00 PM,0,14-07-2016,18
4894,Airport,0,No Cars Available,6:04 PM,0,14-07-2016,18
4895,Airport,0,No Cars Available,6:06 PM,0,14-07-2016,18
4896,Airport,0,No Cars Available,5:58 PM,0,14-07-2016,17
4897,Airport,0,No Cars Available,6:01 PM,0,14-07-2016,18
4898,Airport,58,Trip Completed,6:02 PM,7:08 PM,14-07-2016,18
4899,Airport,106,Trip Completed,6:02 PM,7:01 PM,14-07-2016,18
4900,Airport,0,No Cars Available,6:04 PM,0,14-07-2016,18
4901,Airport,211,Trip Completed,6:02 PM,6:31 PM,14-07-2016,18
4902,City,218,Trip Completed,6:03 PM,7:11 PM,14-07-2016,18
4903,Airport,0,No Cars Available,6:10 PM,0,14-07-2016,18
4904,Airport,28,Trip Completed,6:02 PM,6:58 PM,14-07-2016,18
4905,Airport,145,Trip Completed,6:00 PM,6:41 PM,14-07-2016,18
4906,City,49,Cancelled,6:03 PM,0,14-07-2016,18
4907,Airport,0,No Cars Available,6:10 PM,0,14-07-2016,18
4908,Airport,69,Trip Completed,6:05 PM,6:34 PM,14-07-2016,18
4909,Airport,291,Trip Completed,6:03 PM,6:34 PM,14-07-2016,18
4910,Airport,0,No Cars Available,6:02 PM,0,14-07-2016,18
4911,City,222,Trip Completed,6:09 PM,7:07 PM,14-07-2016,18
4912,Airport,0,No Cars Available,6:11 PM,0,14-07-2016,18
4913,Airport,0,No Cars Available,6:10 PM,0,14-07-2016,18
4914,Airport,0,No Cars Available,6:10 PM,0,14-07-2016,18
4915,Airport,193,Trip Completed,6:12 PM,7:07 PM,14-07-2016,18
4916,Airport,0,No Cars Available,6:15 PM,0,14-07-2016,18
4917,Airport,0,No Cars Available,6:13 PM,0,14-07-2016,18
4918,Airport,0,No Cars Available,6:14 PM,0,14-07-2016,18
4919,Airport,277,Trip Completed,6:16 PM,6:54 PM,14-07-2016,18
4920,Airport,0,No Cars Available,6:15 PM,0,14-07-2016,18
4921,City,99,Trip Completed,6:14 PM,7:20 PM,14-07-2016,18
4922,Airport,0,No Cars Available,6:16 PM,0,14-07-2016,18
4923,Airport,0,No Cars Available,6:15 PM,0,14-07-2016,18
4924,Airport,0,No Cars Available,6:15 PM,0,14-07-2016,18
4925,Airport,0,No Cars Available,6:17 PM,0,14-07-2016,18
4926,Airport,274,Cancelled,6:20 PM,0,14-07-2016,18
4927,Airport,0,No Cars Available,6:16 PM,0,14-07-2016,18
4928,Airport,136,Cancelled,6:16 PM,0,14-07-2016,18
4929,City,239,Trip Completed,6:24 PM,6:51 PM,14-07-2016,18
4930,Airport,0,No Cars Available,6:22 PM,0,14-07-2016,18
4931,Airport,24,Trip Completed,6:21 PM,6:54 PM,14-07-2016,18
4932,City,191,Trip Completed,6:17 PM,6:53 PM,14-07-2016,18
4933,City,241,Trip Completed,6:20 PM,7:26 PM,14-07-2016,18
4934,Airport,0,No Cars Available,6:17 PM,0,14-07-2016,18
4935,Airport,0,No Cars Available,6:22 PM,0,14-07-2016,18
4936,City,11,Trip Completed,6:22 PM,7:14 PM,14-07-2016,18
4937,City,48,Trip Completed,6:22 PM,7:14 PM,14-07-2016,18
4939,Airport,0,No Cars Available,6:28 PM,0,14-07-2016,18
4940,City,235,Trip Completed,6:24 PM,6:55 PM,14-07-2016,18
4941,Airport,237,Trip Completed,6:23 PM,7:39 PM,14-07-2016,18
4942,Airport,0,No Cars Available,6:26 PM,0,14-07-2016,18
4943,Airport,137,Trip Completed,6:27 PM,7:22 PM,14-07-2016,18
4944,City,158,Trip Completed,6:33 PM,7:04 PM,14-07-2016,18
4945,Airport,0,No Cars Available,6:29 PM,0,14-07-2016,18
4946,Airport,0,No Cars Available,6:25 PM,0,14-07-2016,18
4947,Airport,0,No Cars Available,6:30 PM,0,14-07-2016,18
4948,Airport,67,Trip Completed,6:28 PM,7:39 PM,14-07-2016,18
4949,Airport,220,Trip Completed,6:28 PM,6:58 PM,14-07-2016,18
4950,City,267,Trip Completed,6:29 PM,7:24 PM,14-07-2016,18
4951,Airport,0,No Cars Available,6:36 PM,0,14-07-2016,18
4952,Airport,0,No Cars Available,6:29 PM,0,14-07-2016,18
4953,Airport,0,No Cars Available,6:36 PM,0,14-07-2016,18
4954,Airport,0,No Cars Available,6:37 PM,0,14-07-2016,18
4955,Airport,0,No Cars Available,6:31 PM,0,14-07-2016,18
4956,Airport,0,No Cars Available,6:30 PM,0,14-07-2016,18
4957,Airport,0,No Cars Available,6:34 PM,0,14-07-2016,18
4958,City,121,Trip Completed,6:36 PM,7:46 PM,14-07-2016,18
4959,Airport,0,No Cars Available,6:32 PM,0,14-07-2016,18
4960,Airport,0,No Cars Available,6:36 PM,0,14-07-2016,18
4961,Airport,0,No Cars Available,6:34 PM,0,14-07-2016,18
4962,Airport,0,No Cars Available,6:33 PM,0,14-07-2016,18
4963,Airport,148,Trip Completed,6:35 PM,7:50 PM,14-07-2016,18
4964,City,185,Trip Completed,6:34 PM,7:13 PM,14-07-2016,18
4965,Airport,0,No Cars Available,6:38 PM,0,14-07-2016,18
4966,Airport,50,Trip Completed,6:35 PM,7:19 PM,14-07-2016,18
4967,Airport,0,No Cars Available,6:36 PM,0,14-07-2016,18
4968,City,19,Cancelled,6:40 PM,0,14-07-2016,18
4969,City,197,Trip Completed,6:41 PM,7:09 PM,14-07-2016,18
4970,Airport,0,No Cars Available,6:47 PM,0,14-07-2016,18
4971,City,249,Trip Completed,6:41 PM,7:38 PM,14-07-2016,18
4972,Airport,0,No Cars Available,6:44 PM,0,14-07-2016,18
4973,Airport,0,No Cars Available,6:45 PM,0,14-07-2016,18
4974,City,42,Trip Completed,6:44 PM,7:16 PM,14-07-2016,18
4975,City,188,Trip Completed,6:42 PM,7:18 PM,14-07-2016,18
4976,Airport,198,Trip Completed,6:46 PM,7:33 PM,14-07-2016,18
4977,City,264,Trip Completed,6:44 PM,7:24 PM,14-07-2016,18
4978,City,240,Trip Completed,6:42 PM,7:28 PM,14-07-2016,18
4979,Airport,0,No Cars Available,6:49 PM,0,14-07-2016,18
4980,Airport,0,No Cars Available,6:47 PM,0,14-07-2016,18
4981,City,17,Trip Completed,6:47 PM,7:43 PM,14-07-2016,18
4982,Airport,0,No Cars Available,6:47 PM,0,14-07-2016,18
4983,City,0,No Cars Available,6:44 PM,0,14-07-2016,18
4984,Airport,0,No Cars Available,6:48 PM,0,14-07-2016,18
4985,Airport,0,No Cars Available,6:48 PM,0,14-07-2016,18
4986,Airport,7,Trip Completed,6:52 PM,7:50 PM,14-07-2016,18
4987,Airport,125,Trip Completed,6:46 PM,7:52 PM,14-07-2016,18
4988,Airport,0,No Cars Available,6:53 PM,0,14-07-2016,18
4989,Airport,0,No Cars Available,6:45 PM,0,14-07-2016,18
4990,Airport,0,No Cars Available,6:48 PM,0,14-07-2016,18
4991,Airport,0,No Cars Available,6:49 PM,0,14-07-2016,18
4992,Airport,0,No Cars Available,6:48 PM,0,14-07-2016,18
4993,Airport,0,No Cars Available,6:53 PM,0,14-07-2016,18
4994,Airport,0,No Cars Available,6:52 PM,0,14-07-2016,18
4995,Airport,0,No Cars Available,6:55 PM,0,14-07-2016,18
4996,City,74,Trip Completed,6:52 PM,7:44 PM,14-07-2016,18
4997,City,51,Trip Completed,6:57 PM,7:41 PM,14-07-2016,18
4998,City,83,Trip Completed,6:52 PM,8:04 PM,14-07-2016,18
4999,Airport,0,No Cars Available,7:01 PM,0,14-07-2016,19
5000,Airport,0,No Cars Available,6:56 PM,0,14-07-2016,18
5001,Airport,165,Trip Completed,6:59 PM,7:35 PM,14-07-2016,18
5002,Airport,0,No Cars Available,6:56 PM,0,14-07-2016,18
5003,Airport,0,No Cars Available,6:58 PM,0,14-07-2016,18
5004,Airport,0,No Cars Available,6:57 PM,0,14-07-2016,18
5005,Airport,0,No Cars Available,7:04 PM,0,14-07-2016,19
5006,Airport,0,No Cars Available,6:57 PM,0,14-07-2016,18
5007,Airport,0,No Cars Available,6:58 PM,0,14-07-2016,18
5008,Airport,0,No Cars Available,7:02 PM,0,14-07-2016,19
5009,Airport,0,No Cars Available,7:00 PM,0,14-07-2016,19
5010,Airport,0,No Cars Available,7:05 PM,0,14-07-2016,19
5011,Airport,0,No Cars Available,7:02 PM,0,14-07-2016,19
5012,Airport,47,Trip Completed,6:59 PM,8:05 PM,14-07-2016,18
5013,City,63,Trip Completed,7:01 PM,7:37 PM,14-07-2016,19
5014,City,0,No Cars Available,7:02 PM,0,14-07-2016,19
5015,Airport,0,No Cars Available,7:04 PM,0,14-07-2016,19
5016,Airport,0,No Cars Available,7:06 PM,0,14-07-2016,19
5017,City,61,Trip Completed,7:09 PM,8:01 PM,14-07-2016,19
5018,Airport,0,No Cars Available,7:09 PM,0,14-07-2016,19
5019,City,115,Trip Completed,7:07 PM,7:59 PM,14-07-2016,19
5020,Airport,0,No Cars Available,7:08 PM,0,14-07-2016,19
5021,Airport,0,No Cars Available,7:06 PM,0,14-07-2016,19
5022,Airport,0,No Cars Available,7:06 PM,0,14-07-2016,19
5023,Airport,2,Cancelled,7:04 PM,0,14-07-2016,19
5024,City,128,Trip Completed,7:09 PM,8:20 PM,14-07-2016,19
5025,Airport,281,Trip Completed,7:05 PM,8:08 PM,14-07-2016,19
5026,Airport,0,No Cars Available,7:05 PM,0,14-07-2016,19
5027,Airport,0,No Cars Available,7:10 PM,0,14-07-2016,19
5028,Airport,0,No Cars Available,7:13 PM,0,14-07-2016,19
5029,City,70,Trip Completed,7:16 PM,7:49 PM,14-07-2016,19
5030,Airport,0,No Cars Available,7:11 PM,0,14-07-2016,19
5031,Airport,71,Trip Completed,7:12 PM,7:55 PM,14-07-2016,19
5032,City,224,Trip Completed,7:07 PM,7:44 PM,14-07-2016,19
5033,Airport,274,Trip Completed,7:16 PM,8:06 PM,14-07-2016,19
5034,Airport,0,No Cars Available,7:12 PM,0,14-07-2016,19
5035,Airport,0,No Cars Available,7:18 PM,0,14-07-2016,19
5036,Airport,0,No Cars Available,7:17 PM,0,14-07-2016,19
5037,Airport,0,No Cars Available,7:10 PM,0,14-07-2016,19
5038,City,76,Trip Completed,7:20 PM,7:47 PM,14-07-2016,19
5039,City,134,Trip Completed,7:20 PM,7:53 PM,14-07-2016,19
5040,Airport,0,No Cars Available,7:20 PM,0,14-07-2016,19
5041,City,204,Trip Completed,7:20 PM,8:21 PM,14-07-2016,19
5042,City,34,Trip Completed,7:21 PM,8:05 PM,14-07-2016,19
5043,Airport,0,No Cars Available,7:20 PM,0,14-07-2016,19
5044,Airport,0,No Cars Available,7:24 PM,0,14-07-2016,19
5045,Airport,0,No Cars Available,7:22 PM,0,14-07-2016,19
5046,Airport,0,No Cars Available,7:27 PM,0,14-07-2016,19
5047,Airport,0,No Cars Available,7:22 PM,0,14-07-2016,19
5048,Airport,0,No Cars Available,7:18 PM,0,14-07-2016,19
5049,Airport,0,No Cars Available,7:25 PM,0,14-07-2016,19
5051,Airport,260,Trip Completed,7:21 PM,8:14 PM,14-07-2016,19
5052,Airport,0,No Cars Available,7:26 PM,0,14-07-2016,19
5053,Airport,0,No Cars Available,7:28 PM,0,14-07-2016,19
5054,Airport,0,No Cars Available,7:26 PM,0,14-07-2016,19
5055,Airport,0,No Cars Available,7:24 PM,0,14-07-2016,19
5056,Airport,253,Trip Completed,7:26 PM,7:55 PM,14-07-2016,19
5057,Airport,0,No Cars Available,7:24 PM,0,14-07-2016,19
5058,Airport,0,No Cars Available,7:27 PM,0,14-07-2016,19
5059,Airport,0,No Cars Available,7:21 PM,0,14-07-2016,19
5060,Airport,60,Trip Completed,7:26 PM,8:02 PM,14-07-2016,19
5061,City,109,Trip Completed,7:29 PM,8:13 PM,14-07-2016,19
5062,Airport,0,No Cars Available,7:24 PM,0,14-07-2016,19
5063,Airport,0,No Cars Available,7:29 PM,0,14-07-2016,19
5064,Airport,52,Trip Completed,7:28 PM,8:34 PM,14-07-2016,19
5065,Airport,0,No Cars Available,7:31 PM,0,14-07-2016,19
5066,Airport,12,Trip Completed,7:31 PM,8:14 PM,14-07-2016,19
5067,Airport,0,No Cars Available,7:34 PM,0,14-07-2016,19
5068,Airport,0,No Cars Available,7:30 PM,0,14-07-2016,19
5069,Airport,0,No Cars Available,7:33 PM,0,14-07-2016,19
5070,Airport,79,Trip Completed,7:33 PM,8:45 PM,14-07-2016,19
5071,Airport,169,Trip Completed,7:30 PM,8:17 PM,14-07-2016,19
5072,Airport,0,No Cars Available,7:38 PM,0,14-07-2016,19
5073,Airport,0,No Cars Available,7:36 PM,0,14-07-2016,19
5074,Airport,0,No Cars Available,7:36 PM,0,14-07-2016,19
5075,City,202,Trip Completed,7:45 PM,8:25 PM,14-07-2016,19
5076,City,280,Cancelled,7:38 PM,0,14-07-2016,19
5077,Airport,0,No Cars Available,7:45 PM,0,14-07-2016,19
5078,Airport,0,No Cars Available,7:39 PM,0,14-07-2016,19
5079,City,209,Trip Completed,7:40 PM,8:16 PM,14-07-2016,19
5080,Airport,0,No Cars Available,7:44 PM,0,14-07-2016,19
5081,Airport,0,No Cars Available,7:52 PM,0,14-07-2016,19
5082,Airport,0,No Cars Available,7:49 PM,0,14-07-2016,19
5083,Airport,0,No Cars Available,7:41 PM,0,14-07-2016,19
5084,Airport,0,No Cars Available,7:46 PM,0,14-07-2016,19
5085,Airport,0,No Cars Available,7:44 PM,0,14-07-2016,19
5086,Airport,113,Trip Completed,7:41 PM,9:02 PM,14-07-2016,19
5087,Airport,0,No Cars Available,7:50 PM,0,14-07-2016,19
5088,Airport,37,Trip Completed,7:52 PM,9:06 PM,14-07-2016,19
5089,City,229,Trip Completed,7:47 PM,8:46 PM,14-07-2016,19
5090,Airport,0,No Cars Available,7:47 PM,0,14-07-2016,19
5091,Airport,0,No Cars Available,7:49 PM,0,14-07-2016,19
5092,Airport,0,No Cars Available,7:47 PM,0,14-07-2016,19
5093,Airport,0,No Cars Available,7:52 PM,0,14-07-2016,19
5094,Airport,0,No Cars Available,7:54 PM,0,14-07-2016,19
5095,City,164,Trip Completed,7:48 PM,8:55 PM,14-07-2016,19
5096,Airport,118,Trip Completed,7:52 PM,8:49 PM,14-07-2016,19
5097,City,131,Trip Completed,7:52 PM,8:49 PM,14-07-2016,19
5098,Airport,190,Trip Completed,7:50 PM,8:27 PM,14-07-2016,19
5099,Airport,0,No Cars Available,7:59 PM,0,14-07-2016,19
5100,Airport,284,Trip Completed,7:58 PM,8:43 PM,14-07-2016,19
5101,City,0,No Cars Available,7:56 PM,0,14-07-2016,19
5102,Airport,0,No Cars Available,7:53 PM,0,14-07-2016,19
5103,Airport,0,No Cars Available,7:56 PM,0,14-07-2016,19
5104,Airport,0,No Cars Available,7:58 PM,0,14-07-2016,19
5105,City,182,Trip Completed,7:59 PM,8:37 PM,14-07-2016,19
5106,Airport,0,No Cars Available,8:00 PM,0,14-07-2016,20
5107,City,0,No Cars Available,7:57 PM,0,14-07-2016,19
5108,City,221,Trip Completed,8:03 PM,8:30 PM,14-07-2016,20
5109,Airport,0,No Cars Available,7:59 PM,0,14-07-2016,19
5110,Airport,0,No Cars Available,8:02 PM,0,14-07-2016,20
5111,Airport,0,No Cars Available,8:03 PM,0,14-07-2016,20
5112,Airport,0,No Cars Available,7:59 PM,0,14-07-2016,19
5113,City,0,No Cars Available,8:09 PM,0,14-07-2016,20
5114,Airport,0,No Cars Available,7:54 PM,0,14-07-2016,19
5115,Airport,112,Trip Completed,8:03 PM,9:08 PM,14-07-2016,20
5116,City,133,Cancelled,8:08 PM,0,14-07-2016,20
5117,Airport,0,No Cars Available,7:59 PM,0,14-07-2016,19
5118,City,0,No Cars Available,8:00 PM,0,14-07-2016,20
5119,Airport,0,No Cars Available,7:57 PM,0,14-07-2016,19
5120,Airport,0,No Cars Available,8:04 PM,0,14-07-2016,20
5121,Airport,0,No Cars Available,8:06 PM,0,14-07-2016,20
5122,City,200,Trip Completed,8:04 PM,8:53 PM,14-07-2016,20
5123,Airport,0,No Cars Available,8:06 PM,0,14-07-2016,20
5124,Airport,0,No Cars Available,8:07 PM,0,14-07-2016,20
5125,Airport,0,No Cars Available,8:09 PM,0,14-07-2016,20
5126,Airport,0,No Cars Available,8:09 PM,0,14-07-2016,20
5127,Airport,0,No Cars Available,8:08 PM,0,14-07-2016,20
5128,Airport,0,No Cars Available,8:12 PM,0,14-07-2016,20
5129,Airport,0,No Cars Available,8:10 PM,0,14-07-2016,20
5130,Airport,0,No Cars Available,8:10 PM,0,14-07-2016,20
5131,City,0,No Cars Available,8:13 PM,0,14-07-2016,20
5132,Airport,46,Trip Completed,8:11 PM,8:40 PM,14-07-2016,20
5133,Airport,74,Trip Completed,8:11 PM,8:45 PM,14-07-2016,20
5134,Airport,0,No Cars Available,8:13 PM,0,14-07-2016,20
5135,Airport,0,No Cars Available,8:16 PM,0,14-07-2016,20
5136,Airport,0,No Cars Available,8:20 PM,0,14-07-2016,20
5137,Airport,0,No Cars Available,8:13 PM,0,14-07-2016,20
5138,Airport,0,No Cars Available,8:12 PM,0,14-07-2016,20
5139,Airport,0,No Cars Available,8:15 PM,0,14-07-2016,20
5140,Airport,0,No Cars Available,8:14 PM,0,14-07-2016,20
5141,Airport,152,Trip Completed,8:15 PM,9:00 PM,14-07-2016,20
5142,City,22,Trip Completed,8:17 PM,8:48 PM,14-07-2016,20
5143,Airport,0,No Cars Available,8:14 PM,0,14-07-2016,20
5144,Airport,105,Trip Completed,8:21 PM,9:16 PM,14-07-2016,20
5145,City,251,Trip Completed,8:19 PM,9:24 PM,14-07-2016,20
5146,Airport,0,No Cars Available,8:16 PM,0,14-07-2016,20
5147,Airport,0,No Cars Available,8:21 PM,0,14-07-2016,20
5148,Airport,0,No Cars Available,8:18 PM,0,14-07-2016,20
5149,City,174,Trip Completed,8:27 PM,9:26 PM,14-07-2016,20
5150,Airport,0,No Cars Available,8:26 PM,0,14-07-2016,20
5151,Airport,0,No Cars Available,8:19 PM,0,14-07-2016,20
5152,Airport,0,No Cars Available,8:23 PM,0,14-07-2016,20
5153,Airport,103,Trip Completed,8:29 PM,9:38 PM,14-07-2016,20
5154,Airport,104,Cancelled,8:19 PM,0,14-07-2016,20
5155,Airport,0,No Cars Available,8:26 PM,0,14-07-2016,20
5156,Airport,0,No Cars Available,8:26 PM,0,14-07-2016,20
5157,Airport,0,No Cars Available,8:31 PM,0,14-07-2016,20
5158,Airport,0,No Cars Available,8:27 PM,0,14-07-2016,20
5159,Airport,0,No Cars Available,8:22 PM,0,14-07-2016,20
5160,City,299,Trip Completed,8:28 PM,9:12 PM,14-07-2016,20
5161,Airport,0,No Cars Available,8:24 PM,0,14-07-2016,20
5162,Airport,0,No Cars Available,8:24 PM,0,14-07-2016,20
5163,Airport,15,Trip Completed,8:34 PM,9:05 PM,14-07-2016,20
5164,City,147,Trip Completed,8:25 PM,8:54 PM,14-07-2016,20
5165,Airport,0,No Cars Available,8:30 PM,0,14-07-2016,20
5166,Airport,0,No Cars Available,8:34 PM,0,14-07-2016,20
5167,Airport,0,No Cars Available,8:33 PM,0,14-07-2016,20
5168,Airport,0,No Cars Available,8:33 PM,0,14-07-2016,20
5169,Airport,0,No Cars Available,8:31 PM,0,14-07-2016,20
5170,Airport,0,No Cars Available,8:29 PM,0,14-07-2016,20
5171,Airport,88,Trip Completed,8:29 PM,9:35 PM,14-07-2016,20
5172,Airport,0,No Cars Available,8:37 PM,0,14-07-2016,20
5173,Airport,0,No Cars Available,8:33 PM,0,14-07-2016,20
5174,City,155,Trip Completed,8:29 PM,9:24 PM,14-07-2016,20
5175,City,235,Trip Completed,8:27 PM,9:40 PM,14-07-2016,20
5176,City,126,Trip Completed,8:37 PM,9:38 PM,14-07-2016,20
5177,Airport,0,No Cars Available,8:33 PM,0,14-07-2016,20
5178,Airport,0,No Cars Available,8:35 PM,0,14-07-2016,20
5179,Airport,0,No Cars Available,8:37 PM,0,14-07-2016,20
5180,Airport,0,No Cars Available,8:36 PM,0,14-07-2016,20
5181,Airport,0,No Cars Available,8:39 PM,0,14-07-2016,20
5182,Airport,0,No Cars Available,8:38 PM,0,14-07-2016,20
5183,Airport,0,No Cars Available,8:34 PM,0,14-07-2016,20
5184,City,84,Trip Completed,8:42 PM,9:49 PM,14-07-2016,20
5185,Airport,177,Trip Completed,8:35 PM,9:49 PM,14-07-2016,20
5186,Airport,0,No Cars Available,8:45 PM,0,14-07-2016,20
5187,Airport,0,No Cars Available,8:42 PM,0,14-07-2016,20
5188,Airport,0,No Cars Available,8:48 PM,0,14-07-2016,20
5189,Airport,0,No Cars Available,8:44 PM,0,14-07-2016,20
5190,Airport,0,No Cars Available,8:49 PM,0,14-07-2016,20
5191,City,0,No Cars Available,8:46 PM,0,14-07-2016,20
5192,Airport,0,No Cars Available,8:52 PM,0,14-07-2016,20
5193,Airport,129,Trip Completed,8:45 PM,9:30 PM,14-07-2016,20
5194,City,294,Trip Completed,8:42 PM,9:26 PM,14-07-2016,20
5195,Airport,0,No Cars Available,8:50 PM,0,14-07-2016,20
5196,Airport,0,No Cars Available,8:48 PM,0,14-07-2016,20
5197,Airport,0,No Cars Available,8:50 PM,0,14-07-2016,20
5198,Airport,223,Trip Completed,8:45 PM,9:38 PM,14-07-2016,20
5199,City,36,Trip Completed,8:50 PM,9:57 PM,14-07-2016,20
5200,Airport,179,Trip Completed,8:48 PM,9:38 PM,14-07-2016,20
5201,Airport,0,No Cars Available,8:50 PM,0,14-07-2016,20
5202,Airport,1,Cancelled,8:51 PM,0,14-07-2016,20
5203,Airport,0,No Cars Available,8:54 PM,0,14-07-2016,20
5204,City,0,No Cars Available,8:53 PM,0,14-07-2016,20
5205,Airport,0,No Cars Available,8:56 PM,0,14-07-2016,20
5206,Airport,0,No Cars Available,8:54 PM,0,14-07-2016,20
5207,Airport,18,Trip Completed,8:57 PM,9:56 PM,14-07-2016,20
5208,Airport,20,Cancelled,8:55 PM,0,14-07-2016,20
5209,Airport,171,Trip Completed,8:58 PM,9:59 PM,14-07-2016,20
5210,City,226,Trip Completed,8:56 PM,10:08 PM,14-07-2016,20
5211,Airport,0,No Cars Available,8:52 PM,0,14-07-2016,20
5212,Airport,0,No Cars Available,8:55 PM,0,14-07-2016,20
5213,Airport,0,No Cars Available,9:01 PM,0,14-07-2016,21
5214,Airport,184,Trip Completed,8:59 PM,9:48 PM,14-07-2016,20
5215,Airport,0,No Cars Available,8:58 PM,0,14-07-2016,20
5216,Airport,65,Trip Completed,8:56 PM,9:45 PM,14-07-2016,20
5217,City,231,Trip Completed,8:53 PM,9:39 PM,14-07-2016,20
5218,Airport,0,No Cars Available,8:56 PM,0,14-07-2016,20
5219,City,124,Trip Completed,9:00 PM,10:05 PM,14-07-2016,21
5220,Airport,0,No Cars Available,9:04 PM,0,14-07-2016,21
5221,Airport,134,Cancelled,9:01 PM,0,14-07-2016,21
5222,Airport,0,No Cars Available,9:05 PM,0,14-07-2016,21
5223,Airport,0,No Cars Available,9:03 PM,0,14-07-2016,21
5224,City,64,Trip Completed,9:07 PM,10:19 PM,14-07-2016,21
5225,City,178,Cancelled,9:06 PM,0,14-07-2016,21
5226,Airport,0,No Cars Available,9:05 PM,0,14-07-2016,21
5227,Airport,199,Trip Completed,9:02 PM,10:19 PM,14-07-2016,21
5228,Airport,0,No Cars Available,9:14 PM,0,14-07-2016,21
5229,Airport,0,No Cars Available,9:02 PM,0,14-07-2016,21
5230,Airport,0,No Cars Available,9:09 PM,0,14-07-2016,21
5231,Airport,0,No Cars Available,9:08 PM,0,14-07-2016,21
5232,Airport,0,No Cars Available,9:10 PM,0,14-07-2016,21
5233,City,0,No Cars Available,9:11 PM,0,14-07-2016,21
5234,City,27,Trip Completed,9:09 PM,9:52 PM,14-07-2016,21
5235,Airport,49,Trip Completed,9:08 PM,10:00 PM,14-07-2016,21
5236,Airport,0,No Cars Available,9:06 PM,0,14-07-2016,21
5237,Airport,0,No Cars Available,9:09 PM,0,14-07-2016,21
5238,Airport,0,No Cars Available,9:06 PM,0,14-07-2016,21
5239,Airport,0,No Cars Available,9:12 PM,0,14-07-2016,21
5240,Airport,0,No Cars Available,9:11 PM,0,14-07-2016,21
5241,City,144,Trip Completed,9:13 PM,9:42 PM,14-07-2016,21
5242,Airport,0,No Cars Available,9:13 PM,0,14-07-2016,21
5243,City,50,Trip Completed,9:12 PM,10:15 PM,14-07-2016,21
5244,Airport,0,No Cars Available,9:18 PM,0,14-07-2016,21
5245,Airport,0,No Cars Available,9:17 PM,0,14-07-2016,21
5246,Airport,0,No Cars Available,9:13 PM,0,14-07-2016,21
5247,Airport,0,No Cars Available,9:18 PM,0,14-07-2016,21
5248,City,183,Cancelled,9:18 PM,0,14-07-2016,21
5249,Airport,0,No Cars Available,9:15 PM,0,14-07-2016,21
5250,Airport,0,No Cars Available,9:23 PM,0,14-07-2016,21
5251,Airport,143,Cancelled,9:17 PM,0,14-07-2016,21
5252,Airport,0,No Cars Available,9:22 PM,0,14-07-2016,21
5253,Airport,0,No Cars Available,9:23 PM,0,14-07-2016,21
5254,City,3,Trip Completed,9:23 PM,10:25 PM,14-07-2016,21
5255,Airport,295,Trip Completed,9:19 PM,10:09 PM,14-07-2016,21
5256,Airport,0,No Cars Available,9:24 PM,0,14-07-2016,21
5257,Airport,0,No Cars Available,9:18 PM,0,14-07-2016,21
5258,Airport,0,No Cars Available,9:27 PM,0,14-07-2016,21
5259,Airport,0,No Cars Available,9:30 PM,0,14-07-2016,21
5260,Airport,0,No Cars Available,9:26 PM,0,14-07-2016,21
5261,Airport,0,No Cars Available,9:25 PM,0,14-07-2016,21
5262,Airport,0,No Cars Available,9:28 PM,0,14-07-2016,21
5263,City,167,Trip Completed,9:30 PM,9:59 PM,14-07-2016,21
5264,Airport,0,No Cars Available,9:34 PM,0,14-07-2016,21
5265,Airport,0,No Cars Available,9:30 PM,0,14-07-2016,21
5266,Airport,243,Cancelled,9:26 PM,0,14-07-2016,21
5267,Airport,0,No Cars Available,9:28 PM,0,14-07-2016,21
5268,City,24,Trip Completed,9:29 PM,10:30 PM,14-07-2016,21
5269,Airport,0,No Cars Available,9:36 PM,0,14-07-2016,21
5270,City,6,Trip Completed,9:33 PM,10:25 PM,14-07-2016,21
5271,City,66,Trip Completed,9:33 PM,10:21 PM,14-07-2016,21
5272,City,164,Cancelled,9:30 PM,0,14-07-2016,21
5273,Airport,225,Cancelled,9:29 PM,0,14-07-2016,21
5274,Airport,0,No Cars Available,9:40 PM,0,14-07-2016,21
